,scores,name,has_open_top,has_open_bottom
18259,-0.3367348722573378,GVVCMZSQ,False,False
18260,1.7989490180705332,MWTMXDDZ,False,False
18262,0.4907633349871994,ZABFVZIH,False,False
18263,1.314666560409986,AANJLMUJ,False,False
18264,1.3565444336088213,MTTXJDEY,False,False
18266,3.034334172838009,EDNJDMAH,True,False
18270,0.8633224419061971,RNINIZQR,False,False
18272,1.478196231874695,EWTKYJBJ,False,False
18273,1.2035755483018225,YZJEBMRM,False,False
18274,0.8105449513800662,ZRCGTFOT,False,False
18275,0.2970562148815632,BHAUHEYL,False,False
18276,1.1460280775578373,GUVVSSCY,False,False
18277,0.20384092109943253,IDMXWXID,False,False
18280,-1.0707441951922985,PUZJZRTS,False,True
18281,1.6059179378217114,QORKXVBH,False,False
18282,3.0149293112081765,OQVSUEAI,True,False
18283,0.8173631742911174,BURCHQGI,False,False
18284,1.066722461977705,TDENGYCG,False,False
18285,1.6715882309508747,LZAORVJU,False,False
18286,-0.34913042725884136,EXOYMOQE,False,False
18287,1.442702649319752,MWSLNITW,False,False
18288,2.363108044386352,DFVDIKFV,True,False
18289,-1.0509433383176252,GIGQBMAO,False,False
18291,0.9579750436163248,RIVVQHBM,False,False
18292,1.5556530113528155,ELQEZIIP,False,False
18295,1.2584696339881407,DEZFDZKN,False,False
18296,1.573009667368922,QAWTJNGV,False,False
18297,-0.8178526597108291,KCJVXWBG,False,False
18298,1.0467420202984887,SMLPEQIF,False,False
18299,1.064961251840833,DRSBGIOL,False,False
18300,0.053835387780941435,ERDUTRMX,False,False
18301,0.471926065525957,HVMNAEJQ,False,False
18302,1.2514975085260691,LIXWUQPW,False,False
18303,0.7020858558286269,WRNWCJZB,False,False
18304,1.0936908927001925,RHGXNYXO,False,False
18305,1.1717641711718303,HIICUCNB,False,False
18306,-0.9657204873973634,VBVEKIYQ,False,True
18307,1.4578572417931441,KSDCAORL,False,False
18308,1.7339637495387026,NAVMPGHN,False,False
18309,0.05059890631572772,TKLOCGTP,False,False
18310,-0.8867888767902197,VZJCHAVU,False,True
18311,1.9285347390983312,AKDDLETQ,False,False
18312,2.1787441440310245,OHESBPLQ,False,False
18313,2.154338557337116,HKCQCWXF,False,False
18314,0.5952270815696319,NPYTOTZE,False,False
18315,0.6979975694912746,CSTISCKU,False,False
18316,-0.2638486883108846,VAMXADAE,False,False
18317,2.7187970626355025,ABXDRGBH,True,False
18318,1.1578319141433198,IZLXYQIJ,False,False
18319,2.0571852553048693,ZIWZGBQG,False,False
18320,1.5937914058625955,VUZTYVCQ,False,False
18322,2.8160876431434803,MAIEEGDZ,True,False
18323,0.9081928478371282,ESZJQBZM,False,False
18324,0.5783677086981449,AIDREGNB,False,False
18325,-2.9801999402236063,ZIMEOSTW,False,True
18326,1.8553007503619432,AHCMCJQY,False,False
18328,-0.8375500716873208,YWLEMUTZ,False,True
18329,1.33635088340593,OQYOOGEU,False,False
18330,1.4092250456854054,MWQBZWXL,False,False
18331,1.3567155617486084,QLWUVCCM,False,False
18332,0.5037781251505824,KAWPJLNK,False,False
18333,0.9287351842912313,LUZKPPOJ,False,False
18335,2.894379634960207,SEQHGGTG,True,False
18336,1.0918783001219134,XYYCOPGQ,False,False
18337,-1.0612975954342505,UWESXWXT,False,True
18338,1.5817033212212523,TUPLOOCB,False,False
18339,1.8342251220288992,LNCYSAGV,False,False
18343,1.30659875624444,FSLJJDFO,False,False
18344,-0.3945159616076461,DKZVUHGP,False,False
18345,1.0717406558313154,GUEVHRVU,False,False
18346,1.2550188922167167,LGSITHKD,False,False
18349,1.1600221894139036,DQYXIYAX,False,False
18350,1.5384895576977504,SVIBTWKG,False,False
18351,1.1525003176006845,POWJSBFN,False,False
18352,-0.4504153034652336,LJBPIDED,False,False
18353,-0.4006966074150674,MFCESWEK,False,True
18354,0.12225789697904554,JAFQRNZA,False,False
18355,1.8108626857458312,VRQDBIUE,False,False
18356,1.8572073957727548,FWSDKINC,False,False
18357,1.2166513406738788,ADIKYWVH,False,False
18359,3.0816683789339883,YDCAPKGM,True,False
18360,0.9930028100451636,MBHZMGSA,False,False
18361,0.3314593921469631,AXTSBEYF,False,False
18362,2.4650963783472,AOPYTJJI,True,False
18363,2.7588454090401573,KSSXULOR,True,False
18364,2.997044615520612,OYYMEXDE,True,False
18366,1.4731793531501651,AUKUZYDC,False,False
18367,-1.113429574030066,KEHPOZKR,False,False
18368,0.8379488614158683,FJNIMQOU,False,False
18369,1.1623712714318164,LJDCXZSP,False,False
18370,1.2182424773454577,UOMDMZQC,False,False
18371,-0.7457176870968127,HLTUAKAJ,False,False
18372,1.8761274583552792,ENFWNSAD,False,False
18373,1.966645460909561,CXOYNOMD,False,False
18374,1.8795578237775277,NXQLPWPX,False,False
18375,1.6870811724274637,AKUAHVYX,False,False
18376,1.7402458019809368,WWKTYIRM,False,False
18377,1.960743373849164,KSDKSSUH,False,False
18378,2.842156715987441,SNNJGGWV,False,False
18379,0.6074998827916382,FXKOGBCJ,False,False
18380,1.0279255747565674,FFBLURIK,False,False
18382,2.5117970460355665,OPBHUIWJ,True,False
18384,-1.4176103796481017,GZAGUHBI,False,False
18385,1.8795110782367532,MKITIPTS,False,False
18386,-1.8137063887981104,RBRDNOYS,False,False
18387,1.182895400020013,EZCBZSAT,False,False
18388,-0.022420194101111512,KBTHBVID,False,False
18389,1.442692527877424,SQVUIXIL,False,False
18390,1.7667768532703727,FEUPZTLJ,False,False
18391,-1.3903137944207578,XLNEOJHN,False,True
18392,1.7817947361738975,CQBKNBRU,False,False
18394,0.5505893964739668,PMNQNIQG,False,False
18395,1.1630094344556996,UDLFYTHU,False,False
18396,3.0467312061202443,JUHEWXMG,True,False
18397,0.8344459139725161,UHTXARZZ,False,False
18398,-1.1002362114250774,ASUFPUPJ,False,False
18399,1.9093918095959732,KEIIHOTC,False,False
18400,1.4633661909040314,RJQHMAKY,False,False
18401,1.181689979718255,CZALNSYL,False,False
18402,1.349225911172038,IVHTBRNO,False,False
18403,0.09267682308778148,ARBNRMUY,False,False
18404,1.8355587321888704,JBKFTTPK,False,False
18405,3.1442093078870297,AKHJTNHK,True,False
18406,0.9488385427842732,JRWWCJYS,False,False
18407,0.37320738970903466,YAHPRQLE,False,False
18408,0.9542843045567322,RCTPLNNF,False,False
18409,1.3409816448827812,BUQBYTEZ,False,False
18410,0.043894213007640286,RTBZTWAP,False,False
18411,2.4501115760396357,OLTAMKQH,False,False
18412,1.9565142081894824,HHIODIKK,False,False
18414,-0.975861145019036,HZSLWOYP,False,True
18416,0.9829971847365264,GSJWQQNH,False,False
18417,-0.3494456019791823,REHUUROW,False,False
18419,2.5419345810302243,RFOHHCEO,False,False
18420,2.5690938139360906,DQZIMVLB,True,False
18421,1.1996688303741223,FUNTINET,False,False
18422,0.7794817087137891,IPSIGJKI,False,False
18423,-0.3266693333253232,BDTUVLHH,False,False
18425,-2.3025758797731117,FCGTHHFW,False,False
18426,1.281848727902541,ZJONAQLQ,False,False
18427,0.1185255172905475,BXVQKVKW,False,False
18428,1.7684011501042547,SWINSKSQ,False,False
18429,0.029247683042963768,ANSMBFNR,False,False
18430,1.477110926470663,FSBOBICN,False,False
18431,2.5684933210059397,LZVIRTMJ,True,False
18432,0.6506162174514856,BRDBFEWV,False,False
18433,3.1308606260836034,CTZCBMHD,True,False
18434,1.7441346351534055,CTRBQKDN,False,False
18435,0.9876591543631944,ALIRXEJN,False,False
18436,0.24481092735446144,ORFALLNN,False,False
18439,1.0437843250337568,PDXIWFQE,False,False
18440,1.4522959354022005,TEHWURGI,False,False
18441,1.3317863033134048,GCLJOMAX,False,False
18442,2.155603126466818,VZONRGCE,False,False
18443,2.687743530179024,IZRUEGQQ,True,False
18444,1.3453012552571233,CWEVGEXR,False,False
18446,1.8039979269846624,PHEYDKIO,False,False
18447,-0.5505340676313053,DYIKYBHY,False,True
18448,0.3032246954231743,JHTLXRTD,False,False
18449,1.5609244602858574,EFFWRZSE,False,False
18451,1.9897276012984515,EPJJJNSE,False,False
18452,0.6713505337666776,BOKIBGKM,False,False
18453,0.021449451699465882,GHVZRMFB,False,False
18454,1.4001288681314972,YAJENECQ,False,False
18455,1.5478657656184969,FDLTLPTO,False,False
18456,1.4142515753964957,MEQZHUAC,False,False
18457,2.2280983188265813,VVJQMGFI,True,False
18459,1.8644787795011597,LCILZMGU,False,False
18460,1.6171462367396552,UNWCMXWP,False,False
18461,-0.6193892777920689,UXNCTTGR,False,False
18462,3.26857035994085,WXYUWMBC,False,False
18465,1.2054475505424178,AIPVMYSQ,False,False
18467,3.036316091803457,FIELBVML,True,False
18468,2.598366060388323,PNDHELUC,True,False
18469,2.654017867650744,LENJRHPI,False,False
18470,3.2327129377600903,BNMTLZTS,False,False
18472,-0.0182836955292287,LFALAVFV,False,False
18473,1.2095527691191967,BLKUANDZ,False,False
18474,2.7629158248071843,JHTCRKVE,True,False
18475,3.023007618326038,EISSLNOM,True,False
18477,1.4593527139365636,FCOCWHYJ,False,False
18479,1.9831523007874887,AAJPIPXA,True,False
18482,2.673457952393941,TLVUQUNH,True,False
18483,1.076994933533194,CIIRPOXH,False,False
18484,0.19232141026640812,ILTMZYNS,False,False
18486,2.3504172845195206,YTBQTWJD,True,False
18487,-1.728878531848712,SKWTIXXQ,False,True
18488,-2.1308848420636264,SOOOCXIF,False,True
18489,1.4113085211114358,QHJFMNHK,False,False
18490,1.8898581692679617,XLGGEXFK,True,False
18491,-2.21403509713402,WYNFIGIG,False,True
18492,-0.3920123940505742,ORLQDKYU,False,False
18493,0.4147916410486171,ZPQBDYMS,False,False
18494,1.797254415816913,NWTWAMUC,False,False
18495,-1.6504038536868366,KOBLOCRH,False,False
18496,2.3688633951063336,UELJEDEL,False,False
18497,2.17804072114072,RMYJKNHH,False,False
18499,-0.7914943090121227,HZHCYWYR,False,False
18500,0.1302494471700657,BEIMQSCA,False,False
18501,2.4666305114844866,CSZIKJUF,True,False
18502,-0.25192342281017643,BRDBJYWR,False,False
18503,1.6426194064532649,TIUVAYHT,False,False
18504,-0.4027734926015539,ZVAZPLRT,False,False
18505,1.9116257162861536,ILUQLHGI,False,False
18506,1.7324589482563642,KITPKPQC,False,False
18507,2.7893340830035354,PQIBYXIZ,True,False
18511,3.439204735445739,FPOIIKNX,False,False
18514,1.1610577051166238,JLDFBPEZ,False,False
18515,1.3330966732523235,QIPJVYBA,False,False
18516,0.9949836703850105,INRNFQTK,False,False
18517,1.9187702778229856,HDBFULGB,True,False
18518,1.6679563883143071,GHEWJJMF,False,False
18519,1.4752333005665652,EQMGPZTV,False,False
18521,2.3926183200332787,RTZDCQKB,True,False
18522,1.89464687343727,AZXBSQKZ,False,False
18523,3.2151418492706263,MQOLBBHN,False,False
18525,1.5356051794489556,PQAMCERI,False,False
18526,2.7293123276181293,DTSWMCNI,True,False
18527,1.944444460925005,FNEIBVWS,False,False
18529,1.4210381755151682,JJZUWRFF,False,False
18530,1.708785884814356,LKRDBGEB,False,False
18531,0.907349977785489,WZYEDUGX,False,False
18532,3.552037875737672,BHYOBBFU,True,False
18533,3.1374570819927863,ARBLBMXX,True,False
18536,1.4563234107617264,JTZQUGAX,False,False
18538,3.0331566967547205,WXYIUCCU,False,False
18539,1.1842653980393458,GPNYXPCG,False,False
18541,-1.3318190833160446,DGZQYPXH,False,True
18544,3.0120069551936908,DTXIFXKD,True,False
18545,2.0017911834607505,MJZNGALL,True,False
18546,1.4199234205115818,KWBOWFGJ,False,False
18547,-1.690318507391265,BCQRBEGM,False,False
18548,0.17221735517711936,FQYQHEPY,False,False
18549,1.1928228345059426,JGWGGAGD,False,False
18550,0.92525785796557,QLZMINCU,False,False
18551,0.491229495487824,PJTDZCYV,False,False
18552,1.8732672508463448,LSMWWWOA,False,False
18553,2.9504866142875468,MUDPFBPY,True,False
18554,-2.3563481438411933,EISDUKJI,False,True
18555,1.3837926072201843,MHBOTAWM,False,False
18556,-0.5911754390956905,CNPUQAKS,False,True
18557,0.5194464800046634,NSGJMMBW,False,False
18558,-0.4254792923610633,WEFNMHEK,False,False
18559,1.8186365589938296,INXTZGFC,False,False
18560,0.4894552225230764,ONTCYSDR,False,False
18561,0.8733891820759805,FQTDWIAN,False,False
18562,0.8100554564858733,HPEJYHEM,False,False
18564,0.7850663844305836,CRFYVAAL,False,False
18565,2.182477480826812,DIUSRNTE,True,False
18566,1.7524041814181106,IEVUOCLV,False,False
18567,3.159663508520678,QODJANGI,False,False
18568,1.7255407136966232,NPHNECCY,False,False
18569,0.7308755577420571,ACBDHCRZ,False,False
18570,1.5052009431782407,HNXRGGTO,False,False
18571,1.4442091569070337,SWRIVARL,False,False
18572,1.2019636446563822,NUKXYGXL,False,False
18573,-0.13009281458837885,DZAXENIF,False,False
18574,0.5202239169557139,CPQKTXNP,False,False
18575,1.9271886268332843,LXVBAWYX,False,False
18577,0.7691736857509912,ASPIZDDX,False,False
18578,1.320724437905514,GKCNOBKO,False,False
18579,2.0068116220181187,FFGNPEGG,False,False
18581,2.8468965070671435,PFVNWZCX,True,False
18582,1.0000055117317384,KQQXAPVE,False,False
18583,0.34230035655903857,YNMKKERS,False,False
18584,0.5028702810985246,EYAFPZTD,False,False
18588,1.4585534499192478,QKFBYLYK,False,False
18589,-0.17705747050945853,PMXQWBTC,False,False
18590,2.2162859117086326,DERGGKRV,False,False
18591,1.0780390559945388,IDFKSRRA,False,False
18592,-1.7891459185214562,CZGTDEXE,False,False
18593,2.260985602326805,BCQXMPNG,True,False
18594,2.8236675371552944,BLVAKDCH,True,False
18595,1.3945581900096828,RHEZIWQK,False,False
18597,2.56532768189464,GUZUUUFJ,True,False
18598,1.0746684220255354,OPEZYLEW,False,False
18599,1.3733360270014017,GYKYCGRM,False,False
18600,-1.1795310864269402,BXRLNBCJ,False,False
18601,1.4508426648886372,POMSGERW,False,False
18602,0.4241700621840931,BLBGVOBV,False,False
18604,0.942898915554816,YZZBBKIG,False,False
18606,2.524898630933506,XABUXPYT,False,False
18607,1.4425703664678382,KGTTHKZV,False,False
18608,0.02948767759821846,MDSXYWBJ,False,False
18609,-0.6293439972873314,OKNLACCN,False,False
18610,1.8139562250516599,VVUSLDKX,False,False
18612,-0.40958026695206695,VKGJDMJE,False,False
18614,1.742009983581264,WPHWHPTD,False,False
18615,1.065642026557332,FSRQLFFC,False,False
18616,1.202433819422593,ZJGGDGQU,False,False
18617,-2.741110607525422,BSOKKNQV,False,True
18619,1.6017497172055704,OPALYRRN,True,False
18620,1.659528883197695,UHISCZPX,False,False
18621,2.8327868801411977,GDUOHSWB,True,False
18622,2.9448678316816235,QMUTDXYH,True,False
18624,-0.019746958763505074,XOFMATMX,False,False
18625,0.8910306092470531,EDNBULWD,False,False
18627,-0.028751788047837845,PNHRJSHI,False,False
18628,1.219203968791478,ESKJNFHO,False,False
18629,-0.3620189858271528,DMXNYOSE,False,False
18630,0.8190879127245579,DEOQSVQD,False,False
18631,0.5742606845166679,LJQHQABI,False,False
18632,1.232968009060782,FYRCDCTE,False,False
18635,3.10375815455454,TVTUWKTT,True,False
18637,0.8337619035647994,FHHIOMOH,False,False
18640,0.4249744646782232,EMRLEHYV,False,False
18641,1.5207773136418696,DOAKAUEE,False,False
18642,1.0724822914492762,BYMSOKTB,False,False
18643,1.6682840249504485,ZBVIBADT,False,False
18645,1.4410739231449576,LYVOHWPB,False,False
18646,2.5956289504629892,OYOZTFMM,True,False
18648,0.5974502347960087,WXWLWQAK,False,False
18649,-0.022433814183124626,FQNCWIJM,False,False
18651,-1.8301394313617938,EEMNTPQJ,False,True
18652,-0.2773193999874368,BMADSBQN,False,False
18653,1.9693252875746885,HEOWEUIT,False,False
18654,-0.9575458338954024,LYIVKPMC,False,True
18656,1.3120015195232453,JEQCUZJO,False,False
18657,1.3064755740340348,LHIWZOZV,False,False
18658,1.0066471255602285,MOJNCMHG,False,False
18659,1.475259032925066,FJFVZQYV,False,False
18661,2.937341036398081,THTCQINI,True,False
18662,1.276957963665132,WSRNVKNC,False,False
18664,0.8604312987200764,ALWMQWBD,False,False
18665,-1.0877034593285602,MNUUQWID,False,False
18666,0.2742162670100563,LIPORXOV,False,False
18667,1.1885716754397069,EDMXTFVD,False,False
18668,-1.1005587309542535,LRZQUDVU,False,False
18669,2.6949539331928944,DLEJMGGG,True,False
18671,1.5475823058498481,ABOTQUON,False,False
18672,1.1968901614930365,LWQMTKHM,False,False
18673,3.1694747354117165,MJQSABXH,True,False
18674,-1.5618540383795163,HXBRFAER,False,True
18675,-0.1672803977277737,APIYRPXT,False,False
18678,0.2979116384114915,VXOFLDRZ,False,False
18679,2.893562558228976,SYQPOQCF,True,False
18680,-0.7005149774688882,UTMSYBWD,False,True
18681,-0.805456202697815,BVDWBMVV,False,False
18682,0.6728103281189731,LTQHUGOE,False,False
18683,1.820186209586148,TLUXGIVU,False,False
18684,-1.1915287432465649,BOGRYITG,False,True
18686,0.287716770889944,QMQOOJJR,False,False
18687,1.0971373388903902,MYKLBKDU,False,False
18688,1.1982919601874034,CBFEJKKM,False,False
18689,1.0284991077498915,DVXVJBWD,False,False
18690,0.8647780175411439,CXLUEOUY,False,False
18692,1.7364582848555044,SOWKQAGE,False,False
18693,0.38344824700559577,AGMLWQPE,False,False
18694,0.2939104189288735,AFHDHLPW,False,False
18695,-0.4119093560994924,DPJRFJXE,False,False
18697,0.00032530260472674044,PKJIMBOQ,False,False
18698,2.8297615308575925,BTEBUWAB,True,False
18699,1.4354669993583773,COUTABBS,False,False
18700,1.5816332551193393,LXUYRAKL,False,False
18701,0.2152932358849431,HKXNNATE,False,False
18702,1.3902444851940523,RYTRXIFQ,False,False
18704,1.0570142159187317,WBNYYZFW,False,False
18705,0.27002309793114043,EJIHYREY,False,False
18706,-0.0190997836007345,DTFCFGQB,False,False
18707,2.4557662653279118,IBGKDCNY,True,False
18709,1.033138692732729,TISSDOOP,False,False
18710,3.04453816958758,MZIXUZQN,False,False
18712,3.289077854342305,EDWMIKRB,True,False
18713,0.9887956336468884,CFQMUHQX,False,False
18714,-0.6316496568051088,EZQNWAID,False,True
18715,1.255406266355668,OVPGXYGI,False,False
18716,2.981197067569892,QONGDPDZ,False,False
18717,1.3266640642123848,IUACNNHP,False,False
18719,1.3124394849776633,SIIWEHHO,False,False
18720,1.376017588488848,NAEGMTNY,False,False
18721,1.4814949082773614,ERSJYZBV,False,False
18722,2.818533553523916,VYAJPAHF,False,False
18723,0.3623989156169185,TNHNJXFH,False,False
18724,0.5517458805859641,GSHTFEMF,False,False
18725,2.5096703701482617,CIWIRUKM,True,False
18728,0.02539292209156541,XYOZDJUC,False,False
18729,2.755585783797409,WEJNYOVB,True,False
18731,1.4121009428458102,LESZVNJD,False,False
18732,0.7905100334225992,AUCEQRDK,False,False
18734,2.8699310314675124,IFJNOCOI,True,False
18735,0.9881858845201504,AIFERCAG,False,False
18736,3.3191163426389223,OLKWKSXM,False,False
18737,-0.1928732912896072,UFTGIJAJ,False,False
18738,1.4076238418108946,ANIYOAVN,False,False
18739,2.153668159169186,LUAPLHLR,False,False
18740,1.4434250001009872,YNJHGSMA,False,False
18741,0.7209146395730746,DJJNSLRV,False,False
18743,1.3362729117903402,OUNKPPFO,False,False
18744,-0.2308938141539336,DJCQYTGW,False,False
18745,0.4014467416081353,DKLRJRAI,False,False
18746,1.088000126548839,JOEVEQQW,False,False
18747,0.11418543304225492,HYYLJPDO,False,False
18748,1.3404682718161067,ZHFODPCJ,False,False
18749,1.5797594038423854,ARNBRKCB,False,False
18750,0.7608444026301511,JURJEXDP,False,False
18751,-0.016935019903872358,IBFSWQZG,False,False
18753,1.6838149988292774,IQGMQSSE,False,False
18754,-0.8679964057830489,KPDJLPDG,False,False
18755,0.007705518252044019,HENFBRXD,False,False
18756,3.0411875105311497,LDXZQTCM,True,False
18757,2.6154731878336843,RWNMZOLW,True,False
18758,0.9160529623596334,FRCGHFOM,False,False
18760,1.8788912421890724,NAQOWVIV,False,False
18761,1.485319464015907,DCJJHSJL,False,False
18762,0.9434886845884018,NDNEOJQX,False,False
18763,1.221563481929716,MYTZZJBL,False,False
18764,-0.4983738529996176,JPIXKPXR,False,False
18766,0.6055382164562952,NFZTRFYC,False,False
18767,1.998334149474127,UAAQLSUM,False,False
18768,-1.576315175599939,OQOVOKFZ,False,True
18769,-0.1675917296671292,PFEIQFOG,False,False
18770,1.236790096856458,IQIENQFH,False,False
18771,1.5400749753335683,VBLODYFL,False,False
18774,1.1377863463364255,GEMBTFVD,False,False
18776,1.2099110188480804,UKHULCAC,False,False
18777,3.0389353078437384,HPIHGRUC,False,False
18778,-1.4763390082804215,CRRWQNOA,False,True
18779,0.25723511227221874,OEVWOLER,False,False
18780,-0.7067050953599123,IAMIIFAI,False,False
18781,2.5474312453507433,AVCVYJGH,True,False
18783,1.8088127892956247,KXEVJTBY,False,False
18785,0.3949979303297973,JMXTUQPY,False,False
18786,0.12525480229413155,XHVODVNI,False,False
18787,-1.1811338535017115,QEIQEXBW,False,True
18788,-0.23651291442420494,FBFMDXGS,False,False
18789,2.481119554559578,WMNMRJMU,True,False
18790,1.838394068588146,CRHOUODI,False,False
18791,2.9592789258783645,NHUUTJHN,True,False
18792,2.6927174035982393,CFCSHYNQ,True,False
18793,1.2843503019532898,ORVZRERH,False,False
18794,1.042814190259142,ZLADPZYS,False,False
18797,-0.059755944652970176,KPAJRSRV,False,False
18798,1.7307908741006113,VZCLHFHX,False,False
18799,1.8062114215065863,WPUTZXGT,False,False
18800,0.5964715435948247,HCYEXFWP,False,False
18801,1.3175653267752423,KWTDYIQT,False,False
18802,1.1352257638591905,LXQEYTXQ,False,False
18803,1.1327986755445691,USXGOJYK,False,False
18804,0.6898600907660919,ELQQMZXQ,False,False
18805,1.1395464081130302,KSLSZCAW,False,False
18806,2.662593596113478,FKKFYOOV,True,False
18807,0.5536332886900541,JGCLUHEM,False,False
18808,0.8708589056118647,MNAXVQNL,False,False
18809,1.0387492577667812,EDINQJEB,False,False
18810,0.780167303683645,MXKBGKOL,False,False
18811,1.2775455330529022,MTXRNHMG,False,False
18812,1.2188474728944811,USXCOZTQ,False,False
18813,0.7397066986763434,NMQWHZBB,False,False
18814,2.6374200663227887,LLZUQRLG,True,False
18816,1.4320160030729159,DVXGFHUD,False,False
18817,1.7538804850912104,BLBZKQYN,False,False
18818,1.2846327485409388,JVIRZKOT,False,False
18819,1.057482986083433,ASPBDJBF,False,False
18820,1.6914137440767467,EPSTMXZP,False,False
18822,2.659310683401611,DRPRCVAQ,True,False
18825,1.6036420671027196,TZZZMGWN,False,False
18826,0.24200711258839824,FKZRWWZL,False,False
18827,2.2147898763891916,MOAWOJZW,True,False
18828,2.9365110093236204,NEDBKHWI,True,False
18829,-0.8531023387532091,TIBNPCCG,False,False
18830,2.268030619717972,QTKTMLSN,True,False
18831,1.3100770546251337,PFWCQJSY,False,False
18832,0.8942651241335198,KIYDMAEU,False,False
18833,2.391356233507992,NDSSXBEU,True,False
18834,0.8732294027218335,DGVDPBYQ,False,False
18835,1.486178646588175,RZUPJBDS,False,False
18836,-0.8454003766508622,ULVOMYHN,False,False
18837,0.7389999534569558,HZAKLSWX,False,False
18838,1.6564441277729096,DQXHJLUO,False,False
18839,0.9737313539576666,BJSFENPP,False,False
18840,1.7939507439019131,RTCNIEWH,False,False
18841,2.39018541880673,IHPESEQQ,True,False
18842,2.2115169380011346,RFIHPZQO,True,False
18843,3.17300688793121,SWSGBIIN,False,False
18845,1.1455212694774441,KHBMCIEM,False,False
18846,0.09835941846481623,FOZGKVBA,False,False
18847,1.5360947131045741,OWBNNWNV,False,False
18850,1.1589070133143664,IGAISXUT,False,False
18852,1.1144100613796817,EOMZMIJQ,False,False
18853,1.2401113128046222,PIQJIPYA,False,False
18854,0.1935475152325714,SEMWJGYQ,False,False
18855,-1.9828401796611577,LAYAUAUN,False,True
18856,1.9960982067640216,AOWOVXAY,False,False
18857,1.2302195266333107,TDGOZQKR,False,False
18858,-0.3276957585321885,FISAQLLT,False,True
18859,1.4758469840713349,QQRZVIIL,False,False
18860,1.4441795087022502,PVNDHOOV,False,False
18861,1.294533363102289,WOKFZVWL,False,False
18862,3.029282340441992,MGOMILNX,True,False
18863,0.3155532532922962,FZDQWTQH,False,False
18864,0.9543444227846072,CEQFMZKX,False,False
18865,1.1058284452461828,KZOVYJXY,False,False
18866,1.319270289337647,XHSZGBFK,False,False
18867,-0.40347733376138295,HOCRFGNL,False,False
18868,3.3352990776027833,WXMLAXLY,True,False
18869,1.95052582569946,TXSZQAPP,False,False
18870,3.2463732883899743,RXXSMIAH,False,False
18872,1.6808753618800198,ECBTZZZL,False,False
18873,3.0577976536806024,FHNASZRJ,True,False
18874,1.2697233399537171,SBVKDQVI,False,False
18875,1.287100832703972,DYRSXABL,False,False
18877,-1.9500420161605458,DXTUZVLW,False,False
18878,2.4537512874596628,ICSOWRVV,True,False
18879,1.3636365062864957,AZZGZLEW,False,False
18880,3.1322319202182825,AJDACPDO,True,False
18882,1.4800364508159212,WJBPZDUK,False,False
18884,2.1532055934050573,KSWGPQVI,False,False
18885,1.0055092559125964,CUVAUAFX,False,False
18886,2.9289691256344157,BKWRPEDJ,True,False
18887,-0.3848519336835978,BKIVQYPD,False,False
18888,2.430763077748208,ARXVJOGC,False,False
18889,1.4637423375939065,VZIRVQTJ,False,False
18890,1.222457135783229,VHCDHBOV,False,False
18891,2.0025605169774288,FSCJUJFS,False,False
18892,-0.04331455385068339,AYHNSGBL,False,False
18893,1.7068682756595184,NVPXZPJR,False,False
18894,2.3210248640585034,IVINBJQN,False,False
18895,1.19764030668152,ZNAZSYXF,False,False
18898,0.8510013723644867,MOLVYDAN,False,False
18899,-0.6256830470449801,JZBXIKMI,False,False
18900,2.080783157020685,FNGEHDFY,True,False
18901,2.15890773147338,NCBPLEZO,True,False
18903,1.4354289401577092,HQTYTLRA,False,False
18904,0.6844922508664251,DOMZNLLW,False,False
18905,1.5141776610354931,ADPSQUPO,False,False
18906,1.6578613316315762,DKUXVLIX,False,False
18907,1.6571339030754704,YFJPSVSQ,False,False
18908,2.4690589148210167,MOPESNNP,True,False
18910,-1.6748692756701071,MWWMBAAE,False,True
18911,2.7856134088750313,OMMDLOCC,True,False
18913,1.5578357309247102,PJSOZSJE,False,False
18914,1.2472339812954971,TFRHBWTT,False,False
18915,-0.5423378383860964,BDNJUBBP,False,False
18917,1.4698724935150402,SORMMPTT,False,False
18918,1.5765938671705784,YTXMJWAN,False,False
18919,1.5588905299093263,HKJAZUYU,False,False
18920,1.2387649617110863,KRQLSJJA,False,False
18921,3.283139224685104,VSVYYFGK,True,False
18922,1.4722120813544195,EVFXIMJL,False,False
18923,-0.11509243375882905,AREHWESH,False,False
18924,1.3120113805562554,NNRQQMNA,False,False
18925,0.5240466106207997,JGFINBHV,False,False
18926,2.279085279172236,LAZUGSIW,False,False
18928,0.12359738022067113,COXPICWV,False,False
18931,1.3764022487280805,AVQPUMRK,False,False
18932,1.1541253156670228,TSNCTJOO,False,False
18933,-0.8236889574404636,YLSFVRWS,False,True
18934,2.4983147441031446,IOEMQMXK,True,False
18936,0.4521951823475536,FGDTCEVC,False,False
18937,2.197668559683786,DSVTNMYZ,True,False
18938,1.2316485493978706,BJBBSOAN,False,False
18939,0.9649421317235304,CIEAIELT,False,False
18940,0.1760466044231892,MODJZUAF,False,False
18941,1.1305406887571676,IJQIUFSB,False,False
18943,1.2679669503466533,YOQTVTVK,False,False
18944,2.5764335353114234,BBIKYHBF,True,False
18945,0.061287878348048164,SUZADNSD,False,False
18946,0.3276215816571222,XZGXZKPX,False,False
18947,1.1199785262191475,QRIQVYRK,False,False
18948,-0.1817181555024121,CJTURSGV,False,False
18949,2.2205537369490504,YTZKAVDF,False,False
18950,1.4886772728337927,LZRPCMJF,False,False
